17-Cl-35 (n,a)
# Evaluated data (n,a)
#     8.00E-05 (+/-  4.00E-05)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     6.50E-05 (+/-       NAN)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset  firstauthor  year      sf4  sf8 sf9       en  den    ydata  yddata
 11422006    E.J.Seppi  1956  15-P-32  MXW  -- 2.53E-02  NAN 5.00E-05     NAN
 11549004  R.W.Durham+  1961  15-P-32  MXW  -- 2.53E-02  NAN 8.00E-05     NAN
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year      sf4 sf8    sf9       en  den    ydata   yddata
 V1001105  S.F.Mughabghab  2006  15-P-32  --  RECOM 2.53E-02  NAN 8.00E-05 4.00E-05



17-Cl-36 (n,a)
# Evaluated data (n,a)
#     5.90E-04 (+/-  7.00E-05)
# EXFOR data mean
#     5.90E-04 (+/-  7.00E-05)
# EXFOR MXW/SPA data mean
#     5.90E-04 (+/-  7.00E-05)
# ------ EXFOR data ------
  dataset  firstauthor  year      sf4 sf8 sf9       en  den    ydata   yddata
 22368003  C.Wagemans+  1996  15-P-33  --  -- 2.53E-02  NAN 5.90E-04 7.00E-05
# ------ MXW/SPA data ------
  dataset  firstauthor  year      sf4  sf8 sf9       en  den    ydata   yddata
 22399005  C.Wagemans+  1997  15-P-33  MXW  -- 2.53E-02  NAN 5.90E-04 7.00E-05
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year      sf4 sf8    sf9       en  den    ydata   yddata
 22965005      L.De smet+  2007  15-P-33  --  DERIV 2.50E-02  NAN 5.90E-04 7.00E-05
 V1001107  S.F.Mughabghab  2006  15-P-33  --  RECOM 2.53E-02  NAN 5.90E-04 7.00E-05



18-Ar-36 (n,a)
# Evaluated data (n,a)
#     5.50E-03 (+/-  1.00E-04)
# EXFOR data mean
#     5.00E-03 (+/-       NAN)
# EXFOR MXW/SPA data mean
#     5.67E-03 (+/-  3.13E-04)
# ------ EXFOR data ------
  dataset firstauthor  year      sf4 sf8 sf9       en  den    ydata  yddata
 11553007  E.A.Davis+  1964  16-S-33  --  -- 2.53E-02  NAN 5.00E-03     NAN
# ------ MXW/SPA data ------
  dataset       firstauthor  year      sf4  sf8 sf9       en  den    ydata   yddata
 41193002  YU.Andrzejevski+  1991  16-S-33  MXW  -- 2.50E-02  NAN 6.30E-03 6.00E-04
 41309003    YU.M.Gledenov+  1997  16-S-33  MXW  -- 2.53E-02  NAN 5.43E-03 2.70E-04
 41337003    Yu.M.Gledenov+  1997  16-S-33  MXW  -- 2.53E-02  NAN 5.43E-03 2.70E-04
 11275004        G.C.Hanna+  1961  16-S-33  SPA  -- 2.53E-02  NAN 5.52E-03 1.10E-04
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year      sf4 sf8    sf9       en  den    ydata   yddata
 V1001112  S.F.Mughabghab  2006  16-S-33  --  RECOM 2.53E-02  NAN 5.50E-03 1.00E-04



18-Ar-37 (n,a)
# Evaluated data (n,a)
#     1.07E+03 (+/-  8.00E+01)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     1.45E+03 (+/-  2.00E+02)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset  firstauthor  year      sf4  sf8 sf9       en  den    ydata   yddata
 21539002    M.Asghar+  1978  16-S-34  MXW  -- 2.53E-02  NAN 1.97E+03 3.30E+02
 22399007  C.Wagemans+  1997  16-S-34  MXW  -- 2.53E-02  NAN 9.20E+02 7.00E+01
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year      sf4 sf8    sf9       en  den    ydata   yddata
 V1001113  S.F.Mughabghab  2006  16-S-34  --  RECOM 2.53E-02  NAN 1.97E+03 3.30E+02



18-Ar-39 (n,a)
# Evaluated data (n,a)
#     2.90E-01 (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     1.00E-01 (+/-  1.90E-04)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset  firstauthor  year      sf4  sf8 sf9       en  den    ydata   yddata
 22673002  G.Goeminne+  2001  16-S-36  MXW  -- 2.53E-02  NAN 1.00E-01 1.90E-04
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year      sf4 sf8    sf9       en  den    ydata  yddata
 V1001115  S.F.Mughabghab  2006  16-S-36  --  RECOM 2.53E-02  NAN 2.90E-01     NAN



19-K-39 (n,a)
# Evaluated data (n,a)
#     4.30E-03 (+/-  5.00E-04)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata   yddata
 V1001122  S.F.Mughabghab  2006  17-CL-36  --  RECOM 2.53E-02  NAN 4.30E-03 5.00E-04



19-K-40 (n,a)
# Evaluated data (n,a)
#     3.90E-01 (+/-  3.00E-02)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     3.89E-01 (+/-  3.10E-02)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset     firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 11592005  I.G.Schroeder+  1968  17-CL-37  MXW  -- 2.53E-02  NAN 3.88E-01 3.20E-02
 21302011       M.Asghar+  1978  17-CL-37  MXW  -- 2.50E-02  NAN 3.90E-01 3.00E-02
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata   yddata
 V1001124  S.F.Mughabghab  2006  17-CL-37  --  RECOM 2.53E-02  NAN 3.90E-01 3.00E-02



20-Ca-40 (n,a)
# Evaluated data (n,a)
#     2.50E-03 (+/-  1.10E-03)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     2.40E-03 (+/-  1.10E-03)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 21340004  F.Muennich  1958  18-AR-37  MXW  -- 2.53E-02  NAN 2.40E-03 1.10E-03
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata   yddata
 V1001129  S.F.Mughabghab  2006  18-AR-37  --  RECOM 2.53E-02  NAN 2.50E-03 1.10E-03



24-Cr-51 (n,a)
# Evaluated data (n,a)
#     1.00E+01 (+/-       NAN)
# no EXFOR data


26-Fe-0 (n,a)
# no Evaluated data
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year sf4  sf8 sf9       en  den    ydata   yddata
 21238002   H.Haenni+  1952  --  MXW  -- 2.53E-02  NAN 5.40E-03 8.00E-04



26-Fe-54 (n,a)
# no Evaluated data
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     1.00E-05 (+/-       NAN)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset   firstauthor  year       sf4  sf8 sf9       en  den    ydata  yddata
 41089002  S.P.Makarov+  1991  24-CR-51  MXW  -- 2.53E-02  NAN 1.00E-05     NAN



26-Fe-55 (n,a)
# no Evaluated data
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
# ------ Recom./Eval./Deriv. data ------
  dataset firstauthor  year       sf4 sf8    sf9       en  den    ydata  yddata
 14376002      H.Liu+  2013  24-CR-52  --  DERIV 2.53E-02  NAN 2.70E-02     NAN



27-Co-58 (n,a)
# no Evaluated data
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     3.00E-03 (+/-       NAN)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset  firstauthor  year       sf4  sf8 sf9       en  den    ydata  yddata
 10604002  D.C.Santry+  1972  25-MN-55  MXW  -- 2.53E-02  NAN 3.00E-03     NAN



28-Ni-58 (n,a)
# Evaluated data (n,a)
#     3.00E-05 (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     6.60E-04 (+/-  3.50E-04)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 21340005  F.Muennich  1958  26-FE-55  MXW  -- 2.53E-02  NAN 6.60E-04 3.50E-04
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata  yddata
 V1001223  S.F.Mughabghab  2006  26-FE-55  --  RECOM 2.53E-02  NAN 3.00E-05     NAN



28-Ni-59 (n,a)
# Evaluated data (n,a)
#     1.23E+01 (+/-  6.00E-01)
# EXFOR data mean
#     1.64E+01 (+/-  1.30E+00)
# EXFOR MXW/SPA data mean
#     7.38E+00 (+/-  2.21E-01)
# ------ EXFOR data ------
  dataset  firstauthor  year       sf4 sf8 sf9       en  den    ydata   yddata
 10387002  H.M.Eiland+  1974  26-FE-56  --  -- 2.53E-02  NAN 1.37E+01 1.20E+00
 10472003  R.D.Werner+  1975  26-FE-56  --  -- 2.53E-02  NAN 1.80E+01 1.60E+00
 10680002  J.A.Harvey+  1976  26-FE-56  --  -- 2.53E-02  NAN 1.14E+01 8.00E-01
 20433003  J.Mcdonald+  1976  26-FE-56  --  -- 2.53E-02  NAN 2.23E+01 1.60E+00
# ------ MXW/SPA data ------
  dataset firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 10257002  A.A.Bauer+  1972  26-FE-56  SPA  -- 2.53E-02  NAN 7.38E+00 2.21E-01
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata   yddata
 V1001226  S.F.Mughabghab  2006  26-FE-56  --  RECOM 2.53E-02  NAN 1.23E+01 6.00E-01



28-Ni-61 (n,a)
# no Evaluated data
# EXFOR data mean
#     2.00E-03 (+/-  1.98E-05)
# EXFOR MXW/SPA data mean
#     4.50E-02 (+/-  2.00E-02)
# ------ EXFOR data ------
  dataset  firstauthor  year       sf4 sf8 sf9       en  den    ydata   yddata
 20433005  J.Mcdonald+  1976  26-FE-58  --  -- 2.53E-02  NAN 2.00E-03 1.98E-05
# ------ MXW/SPA data ------
  dataset firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 21340006  F.Muennich  1958  26-FE-58  MXW  -- 2.53E-02  NAN 4.50E-02 2.00E-02
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata  yddata
 V1001230  S.F.Mughabghab  2006  26-FE-58  --  RECOM 2.53E-02  NAN 3.00E-05     NAN



30-Zn-64 (n,a)
# no Evaluated data
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata   yddata
 V1001247  S.F.Mughabghab  2006  28-NI-61  --  RECOM 2.53E-02  NAN 1.10E-05 3.00E-06



30-Zn-65 (n,a)
# Evaluated data (n,a)
#     2.00E+00 (+/-  2.00E-01)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     4.70E+00 (+/-  5.00E-01)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 12982004  D.W.Kneff+  1985  28-NI-62  SPA  -- 2.53E-02  NAN 4.70E+00 5.00E-01
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata   yddata
 V1001249  S.F.Mughabghab  2006  28-NI-62  --  RECOM 2.53E-02  NAN 2.00E+00 2.00E-01



30-Zn-66 (n,a)
# no Evaluated data
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata  yddata
 V1001250  S.F.Mughabghab  2006  28-NI-63  --  RECOM 2.53E-02  NAN 2.00E-05     NAN



30-Zn-67 (n,a)
# Evaluated data (n,a)
#     1.59E-04 (+/-  2.00E-05)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     1.60E-04 (+/-  2.00E-05)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 21302006   M.Asghar+  1978  28-NI-64  MXW  -- 2.50E-02  NAN 1.60E-04 2.00E-05
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata   yddata
 V1001252  S.F.Mughabghab  2006  28-NI-64  --  RECOM 2.53E-02  NAN 1.59E-04 2.00E-05



30-Zn-68 (n,a)
# no Evaluated data
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata  yddata
 V1001254  S.F.Mughabghab  2006  28-NI-65  --  RECOM 2.53E-02  NAN 2.00E-05     NAN



32-Ge-72 (n,a)
# no Evaluated data
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year         sf4  sf8 sf9       en  den    ydata   yddata
 20251003  R.De neve+  1966  30-ZN-69-M  SPA  -- 2.53E-02  NAN 1.10E-05 2.00E-06



34-Se-77 (n,a)
# Evaluated data (n,a)
#     9.70E-04 (+/-  2.50E-06)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata   yddata
 V1001291  S.F.Mughabghab  2006  32-GE-74  --  RECOM 2.53E-02  NAN 9.70E-04 2.50E-05



37-Rb-84 (n,a)
# no Evaluated data
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     6.00E-02 (+/-  1.23E-03)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 21215003  E.Hagberg+  1976  35-BR-81  MXW  -- 2.53E-02  NAN 6.00E-02 1.23E-03



37-Rb-86 (n,a)
# Evaluated data (n,a)
#     2.00E+01 (+/-       NAN)
# no EXFOR data


48-Cd-109 (n,a)
# Evaluated data (n,a)
#     5.00E-02 (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     5.00E-02 (+/-  2.15E-04)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year        sf4  sf8 sf9       en  den    ydata   yddata
 21539006   M.Asghar+  1978  46-PD-106  MXW  -- 2.53E-02  NAN 5.00E-02 2.15E-04
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata  yddata
 V1001480  S.F.Mughabghab  2006  46-PD-106  --  RECOM 2.53E-02  NAN 5.00E-02     NAN



52-Te-123 (n,a)
# Evaluated data (n,a)
#     4.60E-05 (+/-  6.00E-06)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata   yddata
 V1002014  S.F.Mughabghab  2006  50-SN-120  --  RECOM 2.53E-02  NAN 4.60E-05 6.00E-06



54-Xe-125 (n,a)
# no Evaluated data
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     3.00E-02 (+/-  1.29E-04)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year        sf4  sf8 sf9       en  den    ydata   yddata
 21539007   M.Asghar+  1978  52-TE-122  MXW  -- 2.53E-02  NAN 3.00E-02 1.29E-04
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata  yddata
 V1002045  S.F.Mughabghab  2006  52-TE-122  --  RECOM 2.53E-02  NAN 3.00E-02     NAN



54-Xe-127 (n,a)
# Evaluated data (n,a)
#     1.00E-02 (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     1.00E-02 (+/-  2.05E-04)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year        sf4  sf8 sf9       en  den    ydata   yddata
 21215004  E.Hagberg+  1976  52-TE-124  MXW  -- 2.53E-02  NAN 1.00E-02 2.05E-04
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata  yddata
 V1002049  S.F.Mughabghab  2006  52-TE-124  --  RECOM 2.53E-02  NAN 1.00E-02     NAN



55-Cs-132 (n,a)
# Evaluated data (n,a)
#     1.50E-01 (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     1.50E-01 (+/-  3.07E-03)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 21215005  E.Hagberg+  1976  53-I-129  MXW  -- 2.53E-02  NAN 1.50E-01 3.07E-03
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata  yddata
 V1002075  S.F.Mughabghab  2006  53-I-129  --  RECOM 2.53E-02  NAN 1.50E-01     NAN



60-Nd-143 (n,a)
# Evaluated data (n,a)
#     2.20E-02 (+/-  3.00E-03)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     2.23E-02 (+/-  2.00E-03)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year        sf4  sf8 sf9       en  den    ydata   yddata
 21302003   M.Asghar+  1978  58-CE-140  MXW  -- 2.50E-02  NAN 2.23E-02 2.00E-03
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year        sf4 sf8    sf9       en  den    ydata   yddata
 V1002150  S.F.Mughabghab  2006  58-CE-140  --  RECOM 2.53E-02  NAN 1.74E-02 1.60E-03



60-Nd-145 (n,a)
# Evaluated data (n,a)
#     1.00E-04 (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
