       target reaction    Eval.  Eval-err  Eval(MXW)  Eval(MXW)-err  EXFOR-data-mean  EXFOR-mean-err  MXW-data-mean  MXW-mean-err
       8-O-18    (n,g) 1.60E-04  1.00E-05        NAN            NAN         1.43E-04        9.41E-06       1.82E-04      2.33E-05
       9-F-19    (n,g) 9.51E-03  9.00E-05        NAN            NAN         9.00E-03             NAN       9.67E-03      8.90E-04
     10-Ne-20    (n,g) 3.70E-02  4.00E-03        NAN            NAN              NAN             NAN       3.69E-02      7.25E-03
     10-Ne-21    (n,g) 6.66E-01  1.10E-01        NAN            NAN              NAN             NAN       6.92E-01      1.14E-01
     10-Ne-22    (n,g) 5.27E-02  7.00E-03        NAN            NAN              NAN             NAN       5.02E-02      5.27E-03
     11-Na-22    (n,g)      NAN       NAN   4.62E+02            NAN         3.59E+04        1.20E+03       5.26E+04      3.97E+03
     11-Na-23    (n,g) 5.01E-01  3.00E-02   5.25E-01       5.00E-03         5.26E-01        1.03E-02       5.23E-01      3.51E-02
     12-Mg-24    (n,g)      NAN       NAN   5.38E-02       1.30E-03              NAN             NAN       4.63E-02      7.34E-03
     12-Mg-25    (n,g) 1.99E-01  3.00E-03        NAN            NAN              NAN             NAN       1.95E-01      3.46E-02
     12-Mg-26    (n,g)      NAN       NAN   3.74E-02       4.00E-04         3.66E-02        1.28E-03       4.10E-02      1.22E-02
     12-Mg-27    (n,g) 7.00E-02  2.00E-02        NAN            NAN              NAN             NAN       4.67E-02      2.00E-02
     13-Al-27    (n,g)      NAN       NAN   2.31E-01       3.00E-03         2.29E-01        7.00E-03       2.16E-01      1.26E-02
     14-Si-28    (n,g) 1.77E-01  4.00E-03        NAN            NAN         1.60E-01        1.80E-02       1.52E-01      1.08E-02
     14-Si-29    (n,g) 1.19E-01  3.00E-03        NAN            NAN              NAN             NAN       1.52E-01      2.53E-02
     14-Si-30    (n,g) 1.07E-01  2.00E-03        NAN            NAN         1.07E-01        4.79E-03       1.85E-01      1.10E-01
     14-Si-31    (n,g) 7.30E-02  6.00E-03        NAN            NAN              NAN             NAN       2.72E-01      6.00E-03
     14-Si-32    (n,g) 5.00E-01       NAN        NAN            NAN              NAN             NAN       5.00E-01           NAN
      15-P-31    (n,g)      NAN       NAN   1.66E-01       3.00E-03              NAN             NAN       1.81E-01      1.49E-02
      16-S-32    (n,g) 5.18E-01  1.40E-02        NAN            NAN              NAN             NAN       5.24E-01      2.00E-02
      16-S-33    (n,g) 4.54E-01  2.50E-02        NAN            NAN              NAN             NAN       4.54E-01      2.50E-02
      16-S-34    (n,g) 2.56E-01  9.00E-03        NAN            NAN              NAN             NAN       2.55E-01      1.96E-02
      16-S-36    (n,g) 2.36E-01  6.00E-03        NAN            NAN         1.60E-01        8.00E-02       2.39E-01      1.63E-02
     17-Cl-35    (n,g) 4.36E+01  4.00E-01        NAN            NAN         4.18E+01        1.20E+00       3.18E+01      5.86E-01
     17-Cl-36    (n,g) 1.00E+01       NAN        NAN            NAN              NAN             NAN       5.00E+01      2.50E+01
     17-Cl-37    (n,g) 4.33E-01  6.00E-03        NAN            NAN         4.19E-01        4.17E-03       4.59E-01      3.46E-02
     18-Ar-36    (n,g) 5.20E+00  5.00E-01        NAN            NAN              NAN             NAN       6.50E+00      1.00E+00
     18-Ar-38    (n,g) 8.00E-01  2.00E-01        NAN            NAN              NAN             NAN       8.00E-01      2.00E-01
     18-Ar-39    (n,g) 6.00E+02  3.00E+02        NAN            NAN              NAN             NAN            NAN           NAN
     18-Ar-40    (n,g) 6.60E-01  1.00E-02        NAN            NAN         6.95E-01        6.08E-02       6.14E-01      2.33E-02
     18-Ar-41    (n,g) 5.00E-01  1.00E-01        NAN            NAN              NAN             NAN            NAN           NAN
      19-K-39    (n,g) 2.10E+00  2.00E-01        NAN            NAN              NAN             NAN       1.64E+00      1.50E-01
      19-K-40    (n,g) 3.80E+01  8.00E+00        NAN            NAN              NAN             NAN       4.90E+01      1.39E+01
      19-K-41    (n,g) 1.46E+00  3.00E-02        NAN            NAN         1.44E+00        3.24E-02       1.36E+00      4.24E-01
     20-Ca-40    (n,g)      NAN       NAN   4.10E-01       2.00E-02              NAN             NAN       2.63E-01      2.80E-02
     20-Ca-41    (n,g) 4.00E+00       NAN        NAN            NAN              NAN             NAN            NAN           NAN
     20-Ca-42    (n,g) 6.80E-01  7.00E-02        NAN            NAN              NAN             NAN       1.35E+01      1.62E+00
     20-Ca-43    (n,g) 6.20E+00  6.00E-01        NAN            NAN              NAN             NAN       5.65E+00      6.00E-01
     20-Ca-44    (n,g)      NAN       NAN   8.80E-01       5.00E-02         8.80E-01        1.00E-02       9.28E-01      7.27E-02
     20-Ca-45    (n,g) 1.50E+01       NAN        NAN            NAN              NAN             NAN            NAN           NAN
     20-Ca-46    (n,g) 7.40E-01  7.00E-02        NAN            NAN         6.10E-01        4.64E-01       5.57E-01      8.00E-02
     20-Ca-48    (n,g) 1.09E+00  7.00E-02        NAN            NAN         1.13E+00        2.23E-02       1.05E+00      7.52E-02
     21-Sc-45    (n,g) 2.72E+01  1.10E+00   2.72E+01       2.00E-01         2.67E+01        4.76E-01       2.37E+01      1.46E+00
     21-Sc-46    (n,g) 8.00E+00  1.00E+00        NAN            NAN              NAN             NAN       5.93E+00      1.31E+00
     22-Ti-44    (n,g) 1.10E+00  2.00E-01        NAN            NAN              NAN             NAN       1.10E+00      2.00E-01
     22-Ti-46    (n,g) 5.90E-01  1.80E-01        NAN            NAN         7.00E-01        2.50E-01       5.70E-01      1.71E-01
     22-Ti-47    (n,g) 1.63E+00  4.00E-02        NAN            NAN         1.64E+00        1.45E-01       1.62E+00      3.24E-01
     22-Ti-48    (n,g) 8.32E+00  1.60E-01        NAN            NAN         9.10E+00        3.00E-01       8.25E+00      4.20E-01
     22-Ti-49    (n,g) 1.87E+00  4.00E-02        NAN            NAN         2.04E+00        2.60E-01       1.80E+00      4.50E-01
     22-Ti-50    (n,g)      NAN       NAN   1.79E-01       3.00E-03         1.68E-01        3.63E-03       1.20E-01      1.10E-01
      23-V-50    (n,g)      NAN       NAN   4.08E+01       1.10E+00         9.87E+01        8.63E+01            NAN           NAN
      23-V-51    (n,g)      NAN       NAN   4.94E+00       4.00E-02         5.51E+00        1.85E-01       4.71E+00      3.48E-01
     24-Cr-50    (n,g) 1.47E+01  4.00E-01        NAN            NAN         1.47E+01        2.29E-01       1.52E+01      1.05E+00
     24-Cr-52    (n,g) 8.60E-01  2.00E-02        NAN            NAN              NAN             NAN       7.95E-01      4.42E-02
     24-Cr-53    (n,g) 1.86E+01  6.00E-01        NAN            NAN              NAN             NAN       1.81E+01      1.00E+00
     24-Cr-54    (n,g) 4.10E-01  4.00E-02        NAN            NAN              NAN             NAN       2.33E-01      1.27E-01
     24-Cr-55    (n,g)      NAN       NAN        NAN            NAN              NAN             NAN       4.20E-08           NAN
     25-Mn-53    (n,g) 7.00E+01  1.00E+01        NAN            NAN         7.65E+01        9.80E-01       1.01E+02      7.00E+00
     25-Mn-54    (n,g) 3.80E+01       NAN        NAN            NAN              NAN             NAN       1.00E+01           NAN
     25-Mn-55    (n,g)      NAN       NAN   1.34E+01       5.00E-02         1.32E+01        2.02E-01       1.28E+01      4.43E-01
     26-Fe-54    (n,g) 2.30E+00  7.00E-02        NAN            NAN         2.26E-03        1.50E-04       2.41E+00      1.63E-01
     26-Fe-56    (n,g) 2.59E+00  1.40E-01        NAN            NAN         2.51E+00        1.40E-01       2.55E+00      2.04E-01
     26-Fe-57    (n,g) 2.48E+00  3.00E-01        NAN            NAN              NAN             NAN       2.45E+00      2.88E-01
     26-Fe-58    (n,g)      NAN       NAN   1.32E+00       3.00E-02         1.23E+00        2.71E-02       6.98E+00      1.61E+00
     27-Co-57    (n,g) 5.10E+01  5.00E+00        NAN            NAN              NAN             NAN       5.10E+01      5.00E+00
     27-Co-58    (n,g) 1.90E+03  2.00E+02        NAN            NAN         1.65E+03        1.50E+02       2.45E+03      1.67E+02
   27-Co-58-M    (n,g) 1.40E+05  1.00E+04        NAN            NAN         1.36E+05        1.00E+04       1.59E+05      1.13E+04
     27-Co-59    (n,g)      NAN       NAN   3.72E+01       6.00E-02         3.75E+01        4.71E-01       3.67E+01      9.03E-01
     27-Co-60    (n,g) 2.00E+00  2.00E-01        NAN            NAN         2.00E+00        2.00E-01       6.00E+00      1.40E+00
   27-Co-60-M    (n,g) 5.80E+01  8.00E+00        NAN            NAN         5.80E+01        8.00E+00       9.50E+01      4.50E+01
     28-Ni-58    (n,g) 4.39E+00  1.00E-01        NAN            NAN         4.52E+00        1.00E-01       4.31E+00      1.95E-01
     28-Ni-59    (n,g)      NAN       NAN   7.37E+01       1.80E+00         7.80E+01        8.00E+00       5.92E+01      4.60E+00
     28-Ni-60    (n,g) 2.45E+00  6.00E-02        NAN            NAN              NAN             NAN       2.58E+00      1.14E-01
     28-Ni-61    (n,g) 2.10E+00  4.00E-01        NAN            NAN         2.80E+00             NAN       1.95E+00      9.50E-01
     28-Ni-62    (n,g) 1.49E+01  3.00E-01        NAN            NAN         1.41E+01        6.30E-01       1.55E+01      1.07E+00
     28-Ni-63    (n,g) 2.44E+01  3.00E+00        NAN            NAN         2.00E+01        5.00E+00       2.44E+01      3.03E+00
     28-Ni-64    (n,g)      NAN       NAN   1.63E+00       4.00E-02         1.67E+00        2.32E-02       1.57E+00      1.17E-01
     28-Ni-65    (n,g) 2.24E+01  2.00E+00        NAN            NAN              NAN             NAN       3.24E+01      3.13E+00
     29-Cu-63    (n,g)      NAN       NAN   4.50E+00       2.00E-02         5.11E+00        1.33E-01       4.18E+00      3.39E-01
     29-Cu-64    (n,g) 2.70E+02  1.70E+02        NAN            NAN              NAN             NAN       1.18E+03      1.04E+03
     29-Cu-65    (n,g)      NAN       NAN   2.17E+00       2.00E-02         2.19E+00        1.66E-01       2.04E+00      2.01E-01
     29-Cu-66    (n,g) 1.35E+02  1.00E+01        NAN            NAN              NAN             NAN       1.38E+02      3.00E+01
     30-Zn-64    (n,g) 7.31E-01  1.00E-02        NAN            NAN         7.88E-01        3.86E-02       6.99E-01      3.37E-02
     30-Zn-66    (n,g) 6.20E-01  6.00E-02        NAN            NAN         6.20E-01        6.00E-02       9.67E-01      2.00E-01
     30-Zn-67    (n,g) 7.50E+00  1.00E+00        NAN            NAN              NAN             NAN       7.12E+00      1.40E+00
     30-Zn-68    (n,g) 1.07E+00  1.00E-01        NAN            NAN              NAN             NAN       1.12E+00      1.67E-01
     30-Zn-70    (n,g) 9.20E-02  5.00E-03        NAN            NAN              NAN             NAN            NAN           NAN
     31-Ga-69    (n,g)      NAN       NAN   1.92E+00       1.10E-01         1.86E+00        6.24E-02       1.86E+00      1.83E-01
     31-Ga-71    (n,g)      NAN       NAN   4.62E+00       8.00E-02         4.53E+00        1.76E-01       4.62E+00      3.22E-01
     32-Ge-68    (n,g) 1.00E+00  5.00E-01        NAN            NAN              NAN             NAN       1.00E+00      5.00E-01
     32-Ge-70    (n,g)      NAN       NAN   3.05E+00       1.30E-01              NAN             NAN       2.84E+00      4.29E-01
     32-Ge-72    (n,g)      NAN       NAN   8.90E-01       8.00E-02              NAN             NAN       9.40E-01      9.40E-02
     32-Ge-73    (n,g)      NAN       NAN   1.47E+01       4.00E-01              NAN             NAN       1.37E+01      1.10E+00
     32-Ge-74    (n,g) 5.00E-01  2.00E-02        NAN            NAN         4.98E-01        5.27E-02       4.98E-01      6.35E-02
     32-Ge-76    (n,g) 1.55E-01  1.00E-02        NAN            NAN         1.58E-01        1.68E-02       2.99E-01      4.90E-02
     33-As-75    (n,g)      NAN       NAN   4.09E+00       8.00E-02         3.95E+00        1.36E-01       4.53E+00      3.17E-01
     34-Se-74    (n,g)      NAN       NAN   5.22E+01       8.00E-01         5.12E+01        5.63E+00       4.01E+02      1.43E+02
     34-Se-76    (n,g)      NAN       NAN   8.48E+01       5.20E+00              NAN             NAN       8.20E+01      6.56E+00
     34-Se-77    (n,g) 4.15E+01  4.20E+00        NAN            NAN         3.60E+01        4.47E+00       4.00E+01      4.00E+00
     34-Se-78    (n,g) 4.30E-01  2.00E-02        NAN            NAN              NAN             NAN       4.00E-01      4.00E-01
     34-Se-80    (n,g) 5.93E-01  4.60E-02        NAN            NAN              NAN             NAN       5.27E-01      7.59E-02
     34-Se-82    (n,g) 4.40E-02  3.00E-03        NAN            NAN              NAN             NAN       1.03E+00      7.06E-01
     35-Br-79    (n,g)      NAN       NAN   1.03E+01       2.50E-01         8.70E+00        2.34E-01            NAN           NAN
     35-Br-81    (n,g)      NAN       NAN   2.36E+00       5.00E-02         2.60E+00        4.73E-02       2.82E+00      3.20E-01
     36-Kr-78    (n,g) 4.71E+00  6.80E-01        NAN            NAN              NAN             NAN       2.49E+00      6.80E-01
     36-Kr-80    (n,g) 1.15E+01  5.00E-01        NAN            NAN         1.56E+01        1.90E+00       2.94E+01      4.22E+00
     36-Kr-82    (n,g) 1.90E+01  4.00E+00        NAN            NAN              NAN             NAN       4.50E+01      1.50E+01
     36-Kr-83    (n,g) 1.97E+02  1.00E+01        NAN            NAN         2.15E+02        1.50E+01       2.10E+02      2.65E+01
     36-Kr-84    (n,g) 1.10E-01  1.50E-02        NAN            NAN              NAN             NAN       5.46E-01      4.77E-01
     36-Kr-85    (n,g)      NAN       NAN        NAN            NAN              NAN             NAN       8.33E+00      2.00E-01
     36-Kr-86    (n,g) 3.00E-03  2.00E-03        NAN            NAN              NAN             NAN       6.88E-01      2.00E-03
     37-Rb-85    (n,g) 4.94E-01  7.00E-03        NAN            NAN         5.12E-01        6.21E-03       6.05E-01      4.56E-02
     37-Rb-87    (n,g) 1.16E-01  6.00E-03        NAN            NAN         9.56E-02        3.54E-03       1.09E-01      1.82E-02
     37-Rb-88    (n,g) 1.00E+00  3.00E-01        NAN            NAN              NAN             NAN       1.00E+00      3.00E-01
     38-Sr-84    (n,g) 8.52E-01  1.00E-01        NAN            NAN         1.46E+00        1.46E-01       3.20E-01      6.40E-02
     38-Sr-86    (n,g) 1.04E+00  7.00E-02        NAN            NAN              NAN             NAN            NAN           NAN
     38-Sr-87    (n,g) 1.67E+01  1.00E+00        NAN            NAN              NAN             NAN       1.70E+01           NAN
     38-Sr-88    (n,g) 5.50E-03  4.00E-04        NAN            NAN              NAN             NAN       2.90E+00      2.01E-01
     38-Sr-89    (n,g) 4.20E-01  4.00E-02        NAN            NAN              NAN             NAN       4.90E-01      1.00E-01
     38-Sr-90    (n,g) 1.04E-02  1.40E-03        NAN            NAN         1.24E-02        2.40E-03       2.75E-01      1.68E-01
      39-Y-89    (n,g)      NAN       NAN   1.28E+00       2.00E-02         1.23E+00        1.21E-01       1.30E+00      1.27E-01
      39-Y-90    (n,g) 6.50E+00       NAN        NAN            NAN              NAN             NAN       6.50E+00           NAN
      39-Y-91    (n,g) 1.40E+00  3.00E-01        NAN            NAN              NAN             NAN       1.40E+00      3.00E-01
     40-Zr-88    (n,g)      NAN       NAN   8.61E+05       6.90E+04              NAN             NAN       8.61E+05      8.03E+04
     40-Zr-89    (n,g)      NAN       NAN   1.20E+04            NAN              NAN             NAN       1.20E+04           NAN
     40-Zr-90    (n,g) 1.40E-02  6.00E-03        NAN            NAN              NAN             NAN       5.72E-02      7.00E-02
     40-Zr-91    (n,g) 1.30E+00  1.50E-02        NAN            NAN         1.30E+00        4.00E-02       1.52E+00      1.22E-01
     40-Zr-92    (n,g) 1.31E-01  3.00E-02        NAN            NAN              NAN             NAN       2.50E-01      7.50E-02
     40-Zr-93    (n,g) 6.90E-01  1.30E-01        NAN            NAN         6.30E-01        2.00E-02       4.00E+00           NAN
     40-Zr-94    (n,g) 5.11E-02  1.70E-03        NAN            NAN         4.73E-02        2.39E-03       5.33E-02      5.09E-03
     40-Zr-96    (n,g) 2.11E-02  6.00E-04        NAN            NAN         1.91E-02        7.03E-04       2.93E-02      1.23E-02
     41-Nb-93    (n,g)      NAN       NAN   1.15E+00       5.00E-02         1.19E+00        1.10E-01       1.22E+00      1.99E-01
     41-Nb-94    (n,g)      NAN       NAN   1.49E+01       1.00E+00         1.50E+01        7.00E+00       1.43E+01      2.75E+00
     41-Nb-95    (n,g) 7.00E+00       NAN        NAN            NAN              NAN             NAN       7.00E+00           NAN
     42-Mo-92    (n,g) 8.00E-02  2.00E-02        NAN            NAN         6.00E-02        1.20E-02       0.00E+00      3.00E-01
     42-Mo-94    (n,g) 3.40E-01  6.00E-02        NAN            NAN              NAN             NAN            NAN           NAN
     42-Mo-95    (n,g) 1.34E+01  3.00E-01        NAN            NAN         1.47E+01        5.00E-01       1.39E+01      1.07E+00
     42-Mo-96    (n,g) 5.50E-01  2.00E-01        NAN            NAN              NAN             NAN       1.20E+00      6.00E-01
     42-Mo-97    (n,g) 2.20E+00  2.00E-01        NAN            NAN              NAN             NAN       2.15E+00      6.30E-01
     42-Mo-98    (n,g)      NAN       NAN   1.30E-01       6.00E-03         1.32E-01        1.06E-02       2.29E-01      5.89E-02
    42-Mo-100    (n,g) 1.99E-01  3.00E-03        NAN            NAN         2.02E-01        1.10E-02       3.12E-01      1.22E-01
     43-Tc-98    (n,g) 9.30E-01  2.00E-01        NAN            NAN              NAN             NAN            NAN           NAN
     43-Tc-99    (n,g)      NAN       NAN   2.28E+01       1.30E+00         2.16E+01        2.56E+00       2.28E+01      2.30E+00
     44-Ru-96    (n,g)      NAN       NAN   2.50E-01       2.00E-02         2.51E-01        3.64E-02       2.39E-01      3.78E-02
     44-Ru-98    (n,g) 8.00E+00       NAN        NAN            NAN              NAN             NAN       8.00E+00           NAN
     44-Ru-99    (n,g)      NAN       NAN   7.25E+00       1.00E+00         4.17E+00        1.04E+00       7.48E+00      8.46E-01
    44-Ru-100    (n,g)      NAN       NAN        NAN            NAN         5.84E+00        5.84E-01       8.26E+00      6.56E-01
    44-Ru-101    (n,g)      NAN       NAN   5.20E+00       3.00E-01         5.23E+00        1.31E+00       4.29E+00      1.14E+00
    44-Ru-102    (n,g)      NAN       NAN   1.24E+00       4.00E-02         1.24E+00        5.73E-02       1.28E+00      1.07E-01
    44-Ru-103    (n,g) 1.10E+00       NAN        NAN            NAN              NAN             NAN            NAN           NAN
    44-Ru-104    (n,g)      NAN       NAN   4.91E-01       1.00E-02         4.98E-01        1.06E-01       4.33E-01      1.80E-02
    44-Ru-105    (n,g)      NAN       NAN   3.90E-01       6.00E-02              NAN             NAN       2.00E-01      2.00E-02
    44-Ru-106    (n,g)      NAN       NAN   1.46E-01       4.50E-02              NAN             NAN       1.67E-01      4.50E-02
    45-Rh-103    (n,g)      NAN       NAN   1.44E+02       1.50E+00         1.39E+02        5.03E+00       1.57E+02      6.70E+00
    45-Rh-104    (n,g) 4.00E+01  3.00E+01        NAN            NAN              NAN             NAN       4.00E+01      3.00E+01
  45-Rh-104-M    (n,g) 8.00E+02  1.00E+02        NAN            NAN              NAN             NAN       8.00E+02      1.00E+02
    45-Rh-105    (n,g) 1.60E+04  4.00E+03        NAN            NAN              NAN             NAN       1.69E+04      1.50E+03
    46-Pd-102    (n,g) 1.82E+00  2.00E-01        NAN            NAN              NAN             NAN       3.31E+00      5.72E-01
    46-Pd-104    (n,g) 6.50E-01  3.00E-01        NAN            NAN              NAN             NAN            NAN           NAN
    46-Pd-105    (n,g) 2.10E+01  1.50E+00        NAN            NAN         1.91E+01        5.00E-01            NAN           NAN
    46-Pd-106    (n,g) 3.05E-01  3.00E-02        NAN            NAN              NAN             NAN       4.84E-01      4.84E-02
    46-Pd-107    (n,g) 9.50E+00  3.00E-01        NAN            NAN         9.58E+00        2.70E-01            NAN           NAN
    46-Pd-108    (n,g) 8.57E+00  9.00E-02        NAN            NAN         8.54E+00        2.11E-01       1.08E+01      1.30E+00
    46-Pd-110    (n,g)      NAN       NAN   3.00E-01       1.00E-02         2.91E-01        4.00E-03            NAN           NAN
    47-Ag-107    (n,g)      NAN       NAN   3.48E+01       1.20E+00         3.53E+01        9.53E-01       2.70E+01      3.07E+00
    47-Ag-109    (n,g)      NAN       NAN   9.34E+01       6.00E-01         9.15E+01        3.00E+00       3.01E+01      2.42E+00
  47-Ag-110-M    (n,g)      NAN       NAN   8.20E+01       1.10E+01              NAN             NAN       8.20E+01      1.10E+01
    47-Ag-111    (n,g) 3.00E+00  2.00E+00        NAN            NAN              NAN             NAN       3.20E+00      2.00E+00
    48-Cd-106    (n,g) 1.00E+00  2.00E-01        NAN            NAN              NAN             NAN            NAN           NAN
    48-Cd-108    (n,g) 7.20E-01  1.30E-01        NAN            NAN              NAN             NAN       1.74E+00      4.51E-01
    48-Cd-109    (n,g) 7.00E+02  1.00E+02        NAN            NAN              NAN             NAN       7.00E+02      1.00E+02
    48-Cd-110    (n,g) 1.10E+01  1.00E+00        NAN            NAN         2.00E-01             NAN       1.10E+01      1.00E+00
    48-Cd-111    (n,g)      NAN       NAN   6.90E+00       8.00E-01         4.90E+00        5.00E-01       2.43E+01      3.00E+00
    48-Cd-112    (n,g) 2.20E+00  5.00E-01        NAN            NAN         5.00E-01             NAN       2.20E+00      5.00E-01
    48-Cd-113    (n,g)      NAN       NAN   1.99E+04       4.00E+02         2.16E+04        1.08E+03       2.61E+04      3.00E+02
    48-Cd-114    (n,g) 3.30E-01  1.80E-02        NAN            NAN         3.68E+00        3.60E-01       2.94E-01      1.60E-02
    48-Cd-116    (n,g) 7.50E-02  1.00E-02        NAN            NAN         2.50E+00             NAN       8.00E-03           NAN
    49-In-113    (n,g)      NAN       NAN   1.20E+01       6.00E-01              NAN             NAN       4.97E+00      3.80E-01
    49-In-115    (n,g)      NAN       NAN   2.02E+02       2.00E+00         1.52E+02        3.53E+00       1.42E+02      7.79E+00
    50-Sn-112    (n,g) 5.13E-01  3.00E-02        NAN            NAN         5.13E-01        3.00E-02       8.09E-01      1.98E-01
    50-Sn-113    (n,g) 8.80E+00  1.20E+00        NAN            NAN              NAN             NAN            NAN           NAN
    50-Sn-114    (n,g) 6.40E-02  3.00E-02        NAN            NAN              NAN             NAN            NAN           NAN
    50-Sn-115    (n,g) 4.30E+01  5.00E+00        NAN            NAN              NAN             NAN       4.65E+01      1.25E+01
    50-Sn-116    (n,g) 1.29E-01  4.00E-02        NAN            NAN              NAN             NAN            NAN           NAN
    50-Sn-117    (n,g) 1.07E+00  5.00E-02        NAN            NAN         1.30E+00        2.87E-01       2.60E+00      1.00E+00
    50-Sn-118    (n,g) 2.20E-01  5.00E-02        NAN            NAN              NAN             NAN            NAN           NAN
    50-Sn-119    (n,g)      NAN       NAN   2.19E+00       6.00E-02              NAN             NAN       2.30E+00      1.00E+00
    50-Sn-120    (n,g) 1.40E-01  3.00E-02        NAN            NAN              NAN             NAN            NAN           NAN
    50-Sn-122    (n,g) 1.46E-01  4.20E-03        NAN            NAN              NAN             NAN       1.80E-01      2.00E-02
    50-Sn-124    (n,g) 1.30E-01  5.00E-03        NAN            NAN              NAN             NAN       1.33E-01      3.55E-02
    50-Sn-126    (n,g)      NAN       NAN   5.90E-01       1.40E-01         5.90E-01        1.40E-01            NAN           NAN
    51-Sb-121    (n,g)      NAN       NAN   5.77E+00       1.10E-01         5.99E+00        1.35E-01       7.50E+00      7.02E-01
    51-Sb-123    (n,g) 3.91E+00  6.00E-02        NAN            NAN         4.22E+00        2.43E-01       4.10E+00      2.53E-01
    51-Sb-124    (n,g) 1.74E+01  2.80E+00        NAN            NAN              NAN             NAN       1.00E+03      8.81E+01
    52-Te-120    (n,g) 2.34E+00  3.60E-01        NAN            NAN              NAN             NAN       6.80E+01      6.80E+01
    52-Te-122    (n,g) 3.90E+00  4.00E-01        NAN            NAN         4.00E+00        6.00E-01       2.70E+00      9.45E-01
    52-Te-123    (n,g) 4.30E+02  1.50E+01        NAN            NAN         4.30E+02        1.30E+01       3.90E+02      3.12E+01
    52-Te-124    (n,g) 6.30E+00  7.00E-01        NAN            NAN         6.10E+00        7.00E-01       6.50E+00      1.30E+00
    52-Te-125    (n,g) 1.29E+00  1.60E-01        NAN            NAN         1.29E+00        1.60E-01       1.29E+00      1.60E-01
    52-Te-126    (n,g) 3.81E-01  1.50E-02        NAN            NAN         4.95E-01        6.00E-02       7.70E-01      1.93E-01
    52-Te-128    (n,g) 2.00E-01  8.00E-03        NAN            NAN         2.13E-01        2.55E-02       3.00E-01      3.00E-01
    52-Te-130    (n,g) 1.95E-01  1.00E-02        NAN            NAN         2.40E-01        2.00E-02       3.47E-01      1.35E-01
     53-I-125    (n,g)      NAN       NAN   8.94E+02       9.00E+01              NAN             NAN       8.92E+02      9.00E+01
     53-I-126    (n,g) 5.96E+03       NAN        NAN            NAN              NAN             NAN       5.96E+03      4.50E+02
     53-I-127    (n,g)      NAN       NAN   6.15E+00       6.00E-02         6.52E+00        3.77E-01       6.37E+00      4.29E-01
     53-I-128    (n,g)      NAN       NAN        NAN            NAN         2.20E+01        3.80E+00       2.20E+01      3.80E+00
     53-I-129    (n,g)      NAN       NAN   3.03E+01       1.20E+00         3.22E+01        1.50E+00       2.53E+01      1.78E+00
     53-I-130    (n,g) 1.80E+01  3.00E+00        NAN            NAN              NAN             NAN       1.80E+01      3.00E+00
     53-I-131    (n,g) 8.00E+01  5.00E+01        NAN            NAN              NAN             NAN       2.17E+02      1.70E+02
    54-Xe-124    (n,g)      NAN       NAN   1.50E+02       2.00E+01              NAN             NAN       1.08E+02      1.05E+01
    54-Xe-126    (n,g)      NAN       NAN   2.47E+00       2.50E-01         2.20E+00        2.20E-01       4.19E+01      4.17E-01
