2-He-3 (n,p)
# Evaluated data (n,p)
#     5.33E+03 (+/-  8.00E+00)
# EXFOR data mean
#     5.66E+03 (+/-  1.00E+03)
# EXFOR MXW/SPA data mean
#     5.04E+03 (+/-  2.00E+02)
# ------ EXFOR data ------
  dataset     firstauthor  year    sf4 sf8 sf9       en  den    ydata   yddata
 12669002     D.J.Hughes+  1948  1-H-3  --  -- 2.53E-02  NAN 6.00E+03 2.00E+03
 20105002  J.Als-nielsen+  1964  1-H-3  --  -- 2.53E-02  NAN 5.33E+03 1.00E+01
# ------ MXW/SPA data ------
  dataset firstauthor  year    sf4  sf8 sf9       en  den    ydata   yddata
 11147002   J.H.Coon+  1949  1-H-3  MXW  -- 2.53E-02  NAN 5.04E+03 2.00E+02
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year    sf4 sf8    sf9       en  den    ydata   yddata
 V1001006  S.F.Mughabghab  2006  1-H-3  --  RECOM 2.53E-02  NAN 5.33E+03 7.00E+00



4-Be-7 (n,p)
# Evaluated data (n,p)
#     3.88E+04 (+/-  8.09E+02)
# EXFOR data mean
#     4.63E+04 (+/-  3.71E+03)
# EXFOR MXW/SPA data mean
#     4.68E+04 (+/-  4.05E+03)
# ------ EXFOR data ------
  dataset     firstauthor  year     sf4 sf8 sf9       en  den    ydata   yddata
 23291002       R.C.Hanna  1955  3-LI-7  --  -- 2.53E-02  NAN 5.30E+04 8.00E+03
 41596006  Yu.M.Gledenov+  1987  3-LI-7  --  -- 2.47E-02  NAN 4.93E+04      NAN
 13163003    P.E.Koehler+  1988  3-LI-7  --  -- 2.53E-02  NAN 3.88E+04 8.09E+02
 31791003      I.Tomandl+  2019  3-LI-7  --  -- 2.53E-02  NAN 4.43E+04 2.32E+03
# ------ MXW/SPA data ------
  dataset firstauthor  year     sf4  sf8 sf9       en  den    ydata   yddata
 32103002  J.Cervena+  1989  3-LI-7  MXW  -- 2.53E-02  NAN 4.68E+04 4.05E+03
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year     sf4 sf8    sf9       en  den    ydata   yddata
 23399004       L.Damone+  2018  3-LI-7  --  DERIV 2.53E-02  NAN 5.23E+04 5.20E+03
 23399005       L.Damone+  2018  3-LI-7  --  DERIV 2.40E-02  NAN 5.41E+04      NAN
 23399005       L.Damone+  2018  3-LI-7  --  DERIV 2.43E-02  NAN 5.38E+04      NAN
 23399005       L.Damone+  2018  3-LI-7  --  DERIV 2.45E-02  NAN 5.36E+04      NAN
 23399005       L.Damone+  2018  3-LI-7  --  DERIV 2.48E-02  NAN 5.33E+04      NAN
 23399005       L.Damone+  2018  3-LI-7  --  DERIV 2.50E-02  NAN 5.30E+04      NAN
 23399005       L.Damone+  2018  3-LI-7  --  DERIV 2.53E-02  NAN 5.28E+04      NAN
 23399005       L.Damone+  2018  3-LI-7  --  DERIV 2.55E-02  NAN 5.25E+04      NAN
 23399005       L.Damone+  2018  3-LI-7  --  DERIV 2.57E-02  NAN 5.22E+04      NAN
 23399005       L.Damone+  2018  3-LI-7  --  DERIV 2.60E-02  NAN 5.20E+04      NAN
 V1001016  S.F.Mughabghab  2006  3-LI-7  --  RECOM 2.53E-02  NAN 3.88E+04 8.09E+02



5-B-10 (n,p)
# no Evaluated data
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     6.40E-03 (+/-  1.47E-03)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year      sf4  sf8 sf9       en  den    ydata   yddata
 13123002      D.Lal+  1987  4-BE-10  MXW  -- 2.53E-02  NAN 6.40E-03 1.47E-03



7-N-14 (n,p)
# Evaluated data (n,p)
#     1.86E+00 (+/-  3.00E-02)
# EXFOR data mean
#     1.91E+00 (+/-  4.85E-02)
# EXFOR MXW/SPA data mean
#     1.74E+00 (+/-  4.17E-02)
# ------ EXFOR data ------
  dataset  firstauthor  year     sf4 sf8 sf9       en  den    ydata   yddata
 22496002  J.Wagemans+  2000  6-C-14  --  -- 2.53E-02  NAN 1.98E+00 4.00E-02
 22496002  J.Wagemans+  2000  6-C-14  --  -- 2.53E-02  NAN 1.88E+00 5.00E-02
 22496002  J.Wagemans+  2000  6-C-14  --  -- 2.53E-02  NAN 2.02E+00 6.00E-02
 22496002  J.Wagemans+  2000  6-C-14  --  -- 2.53E-02  NAN 1.97E+00 6.00E-02
 22496002  J.Wagemans+  2000  6-C-14  --  -- 2.53E-02  NAN 1.95E+00 5.00E-02
 22496002  J.Wagemans+  2000  6-C-14  --  -- 2.53E-02  NAN 1.81E+00 8.00E-02
 22496002  J.Wagemans+  2000  6-C-14  --  -- 2.53E-02  NAN 1.87E+00 8.00E-02
 22496003  J.Wagemans+  2000  6-C-14  --  -- 2.53E-02  NAN 1.93E+00 5.00E-02
 23600002  R.Kitahara+  2019  6-C-14  --  -- 2.53E-02  NAN 1.87E+00 7.81E-03
 23600002  R.Kitahara+  2019  6-C-14  --  -- 2.53E-02  NAN 1.87E+00 6.71E-03
# ------ MXW/SPA data ------
  dataset  firstauthor  year     sf4  sf8 sf9       en  den    ydata   yddata
 23600003  R.Kitahara+  2019  6-C-14   AV  -- 2.53E-02  NAN 1.87E+00 6.71E-03
 11147003    J.H.Coon+  1949  6-C-14  MXW  -- 2.53E-02  NAN 1.76E+00 5.00E-02
 21642002  R.Batchelor  1949  6-C-14  MXW  -- 2.53E-02  NAN 1.72E+00 4.00E-02
 21414002      P.Cuer+  1951  6-C-14  MXW  -- 2.53E-02  NAN 1.77E+00 9.00E-02
 13027002  A.R.Sattler  1959  6-C-14  MXW  -- 2.53E-02  NAN 1.15E+00 5.00E-02
 11275002   G.C.Hanna+  1961  6-C-14  MXW  -- 2.53E-02  NAN 1.83E+00 3.00E-02
 22399002  C.Wagemans+  1997  6-C-14  MXW  -- 2.53E-02  NAN 1.90E+00 4.00E-02
 13974002  P.E.Koehler  1993  6-C-14  RTE  -- 2.44E-02  NAN 1.88E+00 2.73E-02
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year     sf4 sf8    sf9       en  den    ydata   yddata
 V1001032  S.F.Mughabghab  2006  6-C-14  --  RECOM 2.53E-02  NAN 1.86E+00 3.00E-02



11-Na-22 (n,p)
# Evaluated data (n,p)
#     2.78E+04 (+/-  2.40E+03)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     3.06E+04 (+/-  2.60E+03)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year       sf4  sf8 sf9       en  den    ydata   yddata
 30586002   J.Kvitek+  1981  10-NE-22  MXW  -- 2.53E-02  NAN 3.06E+04 2.60E+03
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata   yddata
 V1001058  S.F.Mughabghab  2006  10-NE-22  --  RECOM 2.53E-02  NAN 2.78E+04 2.40E+03



13-Al-26 (n,p)
# Evaluated data (n,p)
#     1.97E+00 (+/-  1.00E-02)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year       sf4 sf8    sf9       en  den    ydata   yddata
