#     5.20E+02 (+/-  1.00E+02)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset     firstauthor  year sf4  sf8 sf9       en  den    ydata   yddata
 41341009  E.F.Fomushkin+  1997  --  MXW  -- 2.53E-02  NAN 5.20E+02 1.00E+02



90-Th-227 (n,f)
# Evaluated data (n,f)
#     2.02E+02 (+/-  1.30E+01)
# EXFOR data mean
#     2.00E+02 (+/-  2.00E+01)
# EXFOR MXW/SPA data mean
#     2.08E+02 (+/-  7.10E+00)
# ------ EXFOR data ------
  dataset      firstauthor  year sf4 sf8 sf9       en  den    ydata   yddata
 20438002  H.R.Von gunten+  1970  --  --  -- 2.53E-02  NAN 2.00E+02 2.00E+01
# ------ MXW/SPA data ------
  dataset    firstauthor  year sf4  sf8 sf9       en  den    ydata   yddata
 20351004  P.Del marmol+  1973  --  MXW  -- 2.53E-02  NAN 2.16E+02 9.70E+00
 20351005  P.Del marmol+  1973  --  MXW  -- 2.53E-02  NAN 2.00E+02 4.50E+00
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4  sf8    sf9       en  den    ydata   yddata
 20351003   P.Del marmol+  1973  --  MXW  DERIV 2.53E-02  NAN 2.03E+02 1.60E+01
 V1002552  S.F.Mughabghab  2006  --   --  RECOM 2.53E-02  NAN 2.02E+02 1.30E+01



90-Th-228 (n,f)
# Evaluated data (n,f)
#     3.00E-01 (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4 sf8    sf9       en  den    ydata  yddata
 V1002553  S.F.Mughabghab  2006  --  --  RECOM 2.53E-02  NAN 3.00E-01     NAN



90-Th-229 (n,f)
# Evaluated data (n,f)
#     3.08E+01 (+/-  1.50E+00)
# EXFOR data mean
#     4.50E+01 (+/-  1.10E+01)
# EXFOR MXW/SPA data mean
#     3.46E+01 (+/-  7.01E+00)
# ------ EXFOR data ------
  dataset         firstauthor  year sf4 sf8 sf9       en  den    ydata   yddata
 40632004  JU.JA.Konakhovich+  1960  --  --  -- 2.50E-02  NAN 4.50E+01 1.10E+01
# ------ MXW/SPA data ------
  dataset   firstauthor  year sf4  sf8 sf9       en  den    ydata   yddata
 12296002  M.H.Studier+  1947  --  MXW  -- 2.53E-02  NAN 4.50E+01 1.12E+01
 12259002  J.E.Gindler+  1960  --  MXW  -- 2.53E-02  NAN 3.06E+01 3.00E+00
 12259003  J.E.Gindler+  1960  --  MXW  -- 2.53E-02  NAN 3.04E+01 3.00E+00
 22647004  K.Kobayashi+  2001  --  SDT  -- 2.51E-02  NAN 3.25E+01 1.08E+01
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4 sf8    sf9       en  den    ydata   yddata
 22647006    K.Kobayashi+  2001  --  --  DERIV 2.53E-02  NAN 3.24E+01 1.07E+01
 V1002555  S.F.Mughabghab  2006  --  --  RECOM 2.53E-02  NAN 3.08E+01 1.50E+00



90-Th-230 (n,f)
# Evaluated data (n,f)
#     1.20E-03 (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4 sf8    sf9       en  den    ydata  yddata
 V1002557  S.F.Mughabghab  2006  --  --  RECOM 2.53E-02  NAN 1.20E-03     NAN



90-Th-232 (n,f)
# Evaluated data (n,f)
#     5.20E-05 (+/-  4.00E-05)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     1.93E-05 (+/-  6.50E-06)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset        firstauthor  year sf4  sf8 sf9       en  den    ydata   yddata
 20263002  M.N.Demevergnies+  1968  --  MXW  -- 2.53E-02  NAN 3.90E-05 4.00E-06
 20587002        C.Wagemans+  1976  --  MXW  -- 2.53E-02  NAN 7.00E-06 1.00E-06
 20587002        C.Wagemans+  1976  --  MXW  -- 2.53E-02  NAN 4.00E-06      NAN
 20824004        C.Wagemans+  1977  --  MXW  -- 2.53E-02  NAN 2.50E-06      NAN
 21635002         P.D'hondt+  1980  --  MXW  -- 2.53E-02  NAN 3.00E-06 1.00E-06
 41631002       E.I.Korneev+  1960  --  SPA  -- 2.53E-02  NAN 6.00E-05 2.00E-05
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4 sf8    sf9       en  den    ydata   yddata
 V1002559  S.F.Mughabghab  2006  --  --  RECOM 2.53E-02  NAN 5.20E-05 4.00E-06



90-Th-233 (n,f)
# Evaluated data (n,f)
#     1.50E+01 (+/-  2.00E+00)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     2.00E+01 (+/-       NAN)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year sf4  sf8 sf9       en  den    ydata  yddata
 14050002   G.L.Pyle+  1957  --  MXW  -- 2.50E-02  NAN 2.00E+01     NAN
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4 sf8    sf9       en  den    ydata   yddata
 V1002562  S.F.Mughabghab  2006  --  --  RECOM 2.53E-02  NAN 1.50E+01 2.00E+00



90-Th-234 (n,f)
# Evaluated data (n,f)
#     1.00E-02 (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4 sf8    sf9       en  den    ydata  yddata
 V1002564  S.F.Mughabghab  2006  --  --  RECOM 2.53E-02  NAN 1.00E-02     NAN



91-Pa-230 (n,f)
# Evaluated data (n,f)
#     1.50E+03 (+/-  2.50E+02)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4 sf8    sf9       en  den    ydata   yddata
 V1002565  S.F.Mughabghab  2006  --  --  RECOM 2.53E-02  NAN 1.50E+03 2.50E+02



91-Pa-231 (n,f)
# Evaluated data (n,f)
#     2.40E-02 (+/-  2.00E-03)
# EXFOR data mean
#     2.50E-02 (+/-  8.20E-04)
# EXFOR MXW/SPA data mean
#     1.50E-02 (+/-  2.00E-03)
# ------ EXFOR data ------
  dataset   firstauthor  year sf4 sf8 sf9       en  den    ydata   yddata
 22647002  K.Kobayashi+  2001  --  --  -- 2.53E-02  NAN 2.50E-02 8.20E-04
# ------ MXW/SPA data ------
  dataset    firstauthor  year sf4  sf8 sf9       en  den    ydata   yddata
 20625035  E.M.Gryntakis  1976  --  MXW  -- 2.53E-02  NAN 6.00E-03 1.00E-03
 20824002    C.Wagemans+  1977  --  MXW  -- 2.53E-02  NAN 1.90E-02 4.00E-03
 21538002    C.Wagemans+  1978  --  MXW  -- 2.53E-02  NAN 2.00E-02 1.00E-03
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4 sf8    sf9       en  den    ydata   yddata
 V1002566  S.F.Mughabghab  2006  --  --  RECOM 2.53E-02  NAN 2.00E-02 1.00E-03



91-Pa-232 (n,f)
# Evaluated data (n,f)
#     1.50E+03 (+/-  2.80E+01)
# EXFOR data mean
#     1.57E+03 (+/-  2.03E+01)
# EXFOR MXW/SPA data mean
#     9.84E+02 (+/-  6.07E+01)
# ------ EXFOR data ------
  dataset    firstauthor  year sf4 sf8 sf9       en  den    ydata   yddata
 41324003  S.Abramovich+  1995  --  --  -- 2.53E-02  NAN 2.00E+03      NAN
 13602002       Y.Danon+  1996  --  --  -- 2.42E-02  NAN 1.52E+03 2.21E+01
 13602002       Y.Danon+  1996  --  --  -- 2.46E-02  NAN 1.53E+03 2.18E+01
 13602002       Y.Danon+  1996  --  --  -- 2.49E-02  NAN 1.52E+03 2.15E+01
 13602002       Y.Danon+  1996  --  --  -- 2.53E-02  NAN 1.51E+03 2.12E+01
 13602002       Y.Danon+  1996  --  --  -- 2.56E-02  NAN 1.50E+03 2.09E+01
 13602002       Y.Danon+  1996  --  --  -- 2.60E-02  NAN 1.50E+03 2.06E+01
 13602009       Y.Danon+  1996  --  --  -- 2.53E-02  NAN 1.51E+03 1.40E+01
# ------ MXW/SPA data ------
  dataset     firstauthor  year sf4  sf8 sf9       en  den    ydata   yddata
 41341002  E.F.Fomushkin+  1997  --  MXW  -- 2.53E-02  NAN 9.77E+02 7.50E+01
 41341002  E.F.Fomushkin+  1997  --  MXW  -- 2.53E-02  NAN 9.55E+02 7.00E+01
 41341005  E.F.Fomushkin+  1997  --  MXW  -- 2.53E-02  NAN 1.02E+03 3.70E+01
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4 sf8    sf9       en  den    ydata   yddata
 V1002568  S.F.Mughabghab  2006  --  --  RECOM 2.53E-02  NAN 1.50E+03 2.80E+01



91-Pa-233 (n,f)
# Evaluated data (n,f)
#     1.00E-01 (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4 sf8    sf9       en  den    ydata  yddata
 V1002570  S.F.Mughabghab  2006  --  --  RECOM 2.53E-02  NAN 1.00E-01     NAN



91-Pa-234 (n,f)
# Evaluated data (n,f)
#     5.00E+03 (+/-       NAN)
# EXFOR data mean
#     4.83E+03 (+/-  8.70E+01)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
  dataset firstauthor  year sf4 sf8 sf9       en  den    ydata   yddata
 33036002     H.Naik+  2011  --  --  -- 2.53E-02  NAN 4.83E+03 8.70E+01
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4 sf8    sf9       en  den    ydata  yddata
 V1002574  S.F.Mughabghab  2006  --  --  RECOM 2.53E-02  NAN 5.00E+03     NAN



91-Pa-234-M (n,f)
# Evaluated data (n,f)
#     5.00E+02 (+/-       NAN)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4 sf8    sf9       en  den    ydata  yddata
 V1002573  S.F.Mughabghab  2006  --  --  RECOM 2.53E-02  NAN 5.00E+02     NAN



92-U-229 (n,f)
# Evaluated data (n,f)
#     5.83E+02 (+/-  1.10E+00)
# no EXFOR data


92-U-230 (n,f)
# Evaluated data (n,f)
#     2.50E+01 (+/-  1.00E+01)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     2.50E+01 (+/-       NAN)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year sf4  sf8 sf9       en  den    ydata  yddata
 12384002  W.Bentley+  1946  --  MXW  -- 2.50E-02  NAN 2.50E+01     NAN
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4 sf8    sf9       en  den    ydata   yddata
 V1002575  S.F.Mughabghab  2006  --  --  RECOM 2.53E-02  NAN 2.50E+01 1.00E+01



92-U-231 (n,f)
# Evaluated data (n,f)
#     4.00E+02 (+/-  3.00E+02)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#     2.50E+02 (+/-  5.00E+01)
# ------ EXFOR data ------
# ------ MXW/SPA data ------
  dataset firstauthor  year sf4  sf8 sf9       en  den    ydata   yddata
 12384003  W.Bentley+  1946  --  MXW  -- 2.53E-02  NAN 2.50E+02 5.00E+01
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4 sf8    sf9       en  den    ydata   yddata
 V1002576  S.F.Mughabghab  2006  --  --  RECOM 2.53E-02  NAN 4.00E+02 3.00E+02



92-U-232 (n,f)
# Evaluated data (n,f)
#     7.68E+01 (+/-  4.80E+00)
# EXFOR data mean
#     5.00E+01 (+/-       NAN)
# EXFOR MXW/SPA data mean
#     7.71E+01 (+/-  9.74E+00)
# ------ EXFOR data ------
  dataset firstauthor  year sf4 sf8 sf9       en  den    ydata  yddata
 14047002  E.K.Hulet+  1961  --  --  -- 2.50E-02  NAN 5.00E+01     NAN
# ------ MXW/SPA data ------
  dataset     firstauthor  year sf4  sf8 sf9       en  den    ydata   yddata
 12287003    G.T.Seaborg+  1946  --  MXW  -- 2.53E-02  NAN 7.00E+01 1.00E+01
 12387002        R.Elson+  1953  --  MXW  -- 2.53E-02  NAN 8.30E+01 1.50E+01
 20477003     M.J.Cabell+  1971  --  MXW  -- 2.53E-02  NAN 7.52E+01 4.70E+00
 20625039   E.M.Gryntakis  1976  --  MXW  -- 2.53E-02  NAN 7.40E+01 8.00E+00
 41341007  E.F.Fomushkin+  1997  --  MXW  -- 2.53E-02  NAN 8.33E+01 1.10E+01
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4 sf8    sf9       en  den    ydata   yddata
 V1002577  S.F.Mughabghab  2006  --  --  RECOM 2.53E-02  NAN 7.68E+01 4.80E+00



92-U-233 (n,f)
# Evaluated data (n,f)
#     5.30E+02 (+/-  1.20E+00)
# EXFOR data mean
#     5.30E+02 (+/-  1.23E+01)
# EXFOR MXW/SPA data mean
#     5.01E+02 (+/-  1.53E+01)
# ------ EXFOR data ------
  dataset       firstauthor  year sf4 sf8 sf9       en      den    ydata   yddata
 21396004      J-M.Auclair+  1955  --  --  -- 2.53E-02      NAN 5.18E+02 1.60E+01
 40063018    Ju.V.Adamchuk+  1955  --  --  -- 2.51E-02      NAN 5.06E+02      NAN
 12356004       C.B.Bigham+  1958  --  --  -- 2.53E-02      NAN 5.27E+02 3.11E+00
 21471003        J.F.Raffle  1959  --  --  -- 2.53E-02      NAN 5.15E+02 1.50E+01
 12341002        M.S.Moore+  1960  --  --  -- 2.40E-02 1.04E-03 5.33E+02 4.98E+01
 12341002        M.S.Moore+  1960  --  --  -- 2.51E-02 1.09E-03 5.23E+02 4.89E+01
 23309002      R.L.G.Keith+  1968  --  --  -- 2.53E-02      NAN 5.35E+02 5.35E+00
 20003002          M.G.Cao+  1970  --  --  -- 2.43E-02      NAN 5.34E+02 2.21E+01
 20003002          M.G.Cao+  1970  --  --  -- 2.45E-02      NAN 5.38E+02 2.23E+01
 20003002          M.G.Cao+  1970  --  --  -- 2.48E-02      NAN 5.46E+02 2.26E+01
 20003002          M.G.Cao+  1970  --  --  -- 2.51E-02      NAN 5.22E+02 2.16E+01
 20003002          M.G.Cao+  1970  --  --  -- 2.54E-02      NAN 5.20E+02 2.15E+01
 20003002          M.G.Cao+  1970  --  --  -- 2.58E-02      NAN 5.16E+02 2.14E+01
 20552002          R.Vidal+  1970  --  --  -- 2.53E-02      NAN 5.30E+02 4.00E+00
 20411002    A.J.Deruytter+  1974  --  --  -- 2.41E-02      NAN 5.54E+02 5.10E+00
 20411002    A.J.Deruytter+  1974  --  --  -- 2.44E-02      NAN 5.47E+02 5.00E+00
 20411002    A.J.Deruytter+  1974  --  --  -- 2.48E-02      NAN 5.35E+02 4.90E+00
 20411002    A.J.Deruytter+  1974  --  --  -- 2.52E-02      NAN 5.34E+02 4.80E+00
 20411002    A.J.Deruytter+  1974  --  --  -- 2.55E-02      NAN 5.35E+02 4.70E+00
 20411002    A.J.Deruytter+  1974  --  --  -- 2.59E-02      NAN 5.25E+02 4.60E+00
 32624003       Jia WEnhai+  1975  --  --  -- 2.53E-02      NAN 5.36E+02 1.13E+01
 40426002  V.A.Pshenichnyj+  1976  --  --  -- 2.42E-02      NAN 5.37E+02 2.69E+00
 40426007  V.A.Pshenichnyj+  1976  --  --  -- 2.56E-02      NAN 5.25E+02 5.10E+00
 40426007  V.A.Pshenichnyj+  1976  --  --  -- 2.49E-02      NAN 5.30E+02 4.60E+00
 40426007  V.A.Pshenichnyj+  1976  --  --  -- 2.42E-02      NAN 5.34E+02 5.10E+00
 40426007  V.A.Pshenichnyj+  1976  --  --  -- 2.56E-02      NAN 5.22E+02 4.40E+00
 40426007  V.A.Pshenichnyj+  1976  --  --  -- 2.49E-02      NAN 5.31E+02 4.50E+00
 40426007  V.A.Pshenichnyj+  1976  --  --  -- 2.42E-02      NAN 5.34E+02 4.80E+00
 40476006    K.D.Zhuravlev+  1976  --  --  -- 2.53E-02      NAN 5.29E+02 8.00E+00
 30750002       I.Berceanu+  1982  --  --  -- 2.53E-02      NAN 5.26E+02 1.70E+01
 22080002       C.Wagemans+  1988  --  --  -- 2.44E-02      NAN 5.41E+02 5.03E+00
 22080002       C.Wagemans+  1988  --  --  -- 2.55E-02      NAN 5.31E+02 4.95E+00
# ------ MXW/SPA data ------
  dataset    firstauthor  year sf4  sf8 sf9       en  den    ydata   yddata
 12319002      W.H.Zinn+  1946  --  MXW  -- 2.53E-02  NAN 5.18E+02 2.00E+01
 13906004   M.G.Inghram+  1955  --  MXW  -- 2.50E-02  NAN 4.55E+02      NAN
 20047003     D.Popovic+  1955  --  MXW  -- 2.53E-02  NAN 4.92E+02 2.50E+01
 20047004     D.Popovic+  1955  --  MXW  -- 2.53E-02  NAN 5.26E+02 2.60E+01
 21396003   J-M.Auclair+  1955  --  MXW  -- 2.53E-02  NAN 4.59E+02 1.40E+01
 12356003    C.B.Bigham+  1958  --  MXW  -- 2.53E-02  NAN 5.25E+02 3.10E+00
 21471002     J.F.Raffle  1959  --  MXW  -- 2.53E-02  NAN 5.22E+02 1.50E+01
 20625042  E.M.Gryntakis  1976  --  MXW  -- 2.53E-02  NAN 5.11E+02 1.70E+01
 21471004     J.F.Raffle  1959  --  RTE  -- 2.60E-02  NAN 5.18E+02 2.64E+00
 10100002    L.W.Weston+  1970  --  RTE  -- 2.45E-02  NAN 5.32E+02      NAN
 12351004   M.G.Inghram+  1950  --  SPA  -- 2.53E-02  NAN 4.55E+02      NAN
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4 sf8    sf9       en  den    ydata   yddata
 23072005     M.Calviani+  2009  --  --  DERIV 2.53E-02  NAN 5.35E+02 1.36E+01
 V1002580  S.F.Mughabghab  2006  --  --  RECOM 2.53E-02  NAN 5.29E+02 1.20E+00



92-U-234 (n,f)
# Evaluated data (n,f)
#     6.70E-02 (+/-  1.40E-02)
# EXFOR data mean
#          NAN (+/-       NAN)
# EXFOR MXW/SPA data mean
#          NAN (+/-       NAN)
# ------ EXFOR data ------
# ------ Recom./Eval./Deriv. data ------
  dataset     firstauthor  year sf4 sf8    sf9       en  den    ydata   yddata
 V1002583  S.F.Mughabghab  2006  --  --  RECOM 2.53E-02  NAN 6.70E-02 1.40E-02



92-U-235 (n,f)
# Evaluated data (n,f)
#     5.83E+02 (+/-  1.10E+00)
# EXFOR data mean
#     5.87E+02 (+/-  8.98E+00)
# EXFOR MXW/SPA data mean
#     5.90E+02 (+/-  9.89E+00)
# ------ EXFOR data ------
  dataset      firstauthor  year sf4 sf8 sf9       en  den    ydata   yddata
 21082005     J.M.Auclair+  1900  --  --  -- 2.60E-02  NAN 5.69E+02 3.00E+00
 21082006     J.M.Auclair+  1900  --  --  -- 2.47E-02  NAN 5.88E+02      NAN
 40063011   Ju.V.Adamchuk+  1955  --  --  -- 2.51E-02  NAN 5.38E+02      NAN
 12394002     W.J.Friesen+  1956  --  --  -- 2.53E-02  NAN 5.52E+02 6.00E+00
 12356006      C.B.Bigham+  1958  --  --  -- 2.53E-02  NAN 5.77E+02 3.40E+00
 12390002   L.M.Bollinger+  1958  --  --  -- 2.51E-02  NAN 5.82E+02 4.50E+00
 12392002    A.Saplakoglu+  1958  --  --  -- 2.53E-02  NAN 6.05E+02 6.00E+00
 12403003     E.Melkonian+  1958  --  --  -- 2.41E-02  NAN 6.02E+02 1.20E+01
 12403003     E.Melkonian+  1958  --  --  -- 2.53E-02  NAN 5.74E+02 1.10E+01
 12403003     E.Melkonian+  1958  --  --  -- 2.54E-02  NAN 5.84E+02 3.00E+00
 12439002     G.J.Safford+  1959  --  --  -- 2.53E-02  NAN 5.80E+02 7.00E+00
 21471006       J.F.Raffle  1959  --  --  -- 2.53E-02  NAN 5.82E+02 1.20E+01
 20189002    A.J.Deruytter  1961  --  --  -- 2.58E-02  NAN 5.80E+02 9.30E+00
 21387002      E.E.Maslin+  1965  --  --  -- 2.53E-02  NAN 5.72E+02 6.00E+00
 21520006       G.Fraysse+  1965  --  --  -- 2.53E-02  NAN 5.82E+02 1.00E+01
 12433005      C.D.Bowman+  1966  --  --  -- 2.43E-02  NAN 5.92E+02 9.47E-01
 12433005      C.D.Bowman+  1966  --  --  -- 2.51E-02  NAN 5.78E+02 9.25E-01
 12433005      C.D.Bowman+  1966  --  --  -- 2.60E-02  NAN 5.65E+02 9.05E-01
 23309003     R.L.G.Keith+  1968  --  --  -- 2.53E-02  NAN 5.83E+02 6.41E+00
 20143002   A.J.Deruytter+  1970  --  --  -- 2.53E-02  NAN 5.88E+02 2.60E+00
 20369007     H.Ceulemans+  1970  --  --  -- 2.53E-02  NAN 5.83E+02 4.50E+00
 20131002   A.J.Deruytter+  1971  --  --  -- 2.43E-02  NAN 5.96E+02 5.60E+00
 20131002   A.J.Deruytter+  1971  --  --  -- 2.46E-02  NAN 5.89E+02 5.00E+00
 20131002   A.J.Deruytter+  1971  --  --  -- 2.49E-02  NAN 5.78E+02 5.00E+00
 20131002   A.J.Deruytter+  1971  --  --  -- 2.53E-02  NAN 5.83E+02 5.00E+00
 20131002   A.J.Deruytter+  1971  --  --  -- 2.56E-02  NAN 5.70E+02 5.00E+00
 30269002  I.M.Mihailescu+  1972  --  --  -- 2.60E-02  NAN 5.75E+02      NAN
 30269002  I.M.Mihailescu+  1972  --  --  -- 2.49E-02  NAN 5.53E+02      NAN
 30140002        C.Borcea+  1973  --  --  -- 2.53E-02  NAN 5.86E+02 7.80E+00
 10267024          R.Gwin+  1976  --  --  -- 2.40E-02  NAN 5.87E+02 8.29E+00
 10267024          R.Gwin+  1976  --  --  -- 2.41E-02  NAN 6.07E+02 8.39E+00
 10267024          R.Gwin+  1976  --  --  -- 2.42E-02  NAN 5.75E+02 8.14E+00
 10267024          R.Gwin+  1976  --  --  -- 2.43E-02  NAN 5.96E+02 8.26E+00
 10267024          R.Gwin+  1976  --  --  -- 2.44E-02  NAN 5.93E+02 8.17E+00
 10267024          R.Gwin+  1976  --  --  -- 2.45E-02  NAN 5.81E+02 8.04E+00
 10267024          R.Gwin+  1976  --  --  -- 2.46E-02  NAN 6.02E+02 8.16E+00
 10267024          R.Gwin+  1976  --  --  -- 2.48E-02  NAN 5.94E+02 8.08E+00
 10267024          R.Gwin+  1976  --  --  -- 2.49E-02  NAN 5.77E+02 7.91E+00
 10267024          R.Gwin+  1976  --  --  -- 2.50E-02  NAN 5.87E+02 7.94E+00
 10267024          R.Gwin+  1976  --  --  -- 2.51E-02  NAN 5.83E+02 7.90E+00
 10267024          R.Gwin+  1976  --  --  -- 2.52E-02  NAN 5.73E+02 7.76E+00
 10267024          R.Gwin+  1976  --  --  -- 2.53E-02  NAN 5.75E+02 7.81E+00
 10267024          R.Gwin+  1976  --  --  -- 2.54E-02  NAN 5.73E+02 7.77E+00
 10267024          R.Gwin+  1976  --  --  -- 2.55E-02  NAN 5.76E+02 7.70E+00
 10267024          R.Gwin+  1976  --  --  -- 2.57E-02  NAN 5.86E+02 7.75E+00
 10267024          R.Gwin+  1976  --  --  -- 2.58E-02  NAN 5.77E+02 7.63E+00
 10267024          R.Gwin+  1976  --  --  -- 2.59E-02  NAN 5.83E+02 7.64E+00
 10267024          R.Gwin+  1976  --  --  -- 2.60E-02  NAN 5.70E+02 7.54E+00
 30399002      I.Berceanu+  1978  --  --  -- 2.53E-02  NAN 5.89E+02 4.70E+00
 21522012      C.Wagemans+  1979  --  --  -- 2.60E-02  NAN 5.74E+02 8.61E+00
 21522012      C.Wagemans+  1979  --  --  -- 2.59E-02  NAN 5.71E+02 8.56E+00
 21522012      C.Wagemans+  1979  --  --  -- 2.59E-02  NAN 5.88E+02 8.82E+00
